module_name,category,phase,phase_name,purpose_output_goal,data_sources,auth_strategy,telemetry_tables,success_criteria,failure_modes,execution_frequency,runtime_estimate_minutes,owner_team,development_status,priority,impact_level,priority_score,batch_order_hint,integration_endpoints,credential_owner,secret_rotation_days,telemetry_schema_notes,expected_artifacts,rollback_plan
cloud_cis_benchmark_scheduler,Cloud Security Posture Mgmt,7,Continuous Assurance,Schedule CIS benchmark scans across cloud workloads using native services and Tenantra agents.,"AWS Security Hub CIS, Azure Defender regulatory compliance, GCP Security Command Center benchmarks",Service roles with compliance access; scan schedule stored in Tenantra scheduler; credentials held in Vault.,"cloud_cis_runs, cis_findings",Scans executed per policy; findings severity mapped to Tenantra taxonomy; exceptions tracked.,Benchmark disabled; quota exhaustion; agent health failure; schedule drift.,weekly,22,Cloud Compliance,design,P2 - Elevated,High,4.0,3,https://securityhub.amazonaws.com; https://management.azure.com/providers/Microsoft.Security/regulatoryCompliance; https://securitycenter.googleapis.com,Cloud Compliance via Vault,7,"cis_findings(control_id text, resource_id text, severity text, status text)","CIS compliance report, exception register, remediation plan; Raw cloud_cis_runs export",Fallback to monthly manual scans; notify regulators if SLA at risk; document exception formally.
container_registry_policy_guard,Cloud Security Posture Mgmt,6,Cloud and Virtual Infra Discovery,"Validate container registries enforce immutable tags, malware scanning, and RBAC restrictions.","AWS ECR, Azure Container Registry, GCP Artifact Registry",Registry read-only roles; scanning API tokens stored in Vault; RBAC manifest sourced from Git.,"cloud_registry_controls, registry_policy_findings",Critical registries compliant; exceptions documented; scanning status green.,Registry API failure; scanning service disabled; RBAC manifest stale; Git pull error.,daily,11,CloudSec DevOps,pilot,P2 - Elevated,High,4.0,2,https://api.ecr.amazonaws.com; https://management.azure.com/subscriptions/.../providers/Microsoft.ContainerRegistry; https://artifactregistry.googleapis.com,CloudSec DevOps via Vault,14,"registry_policy_findings(registry_id text, control text, status text, evidence jsonb)","Registry compliance report, exception list, remediation tickets; Raw cloud_registry_controls export",Suspend automation; rely on manual registry checks; flag risk to DevSecOps leadership.
cloud_cost_security_correlation,Cloud Security Posture Mgmt,7,Continuous Assurance,Correlate anomalous cloud spend spikes with potential security events such as crypto mining or data exfiltration.,"AWS Cost Explorer, Azure Cost Management, GCP Billing API, SIEM incidents",Billing reader credentials stored in Vault; SIEM integration via service account; analytics run in Tenantra big data.,"cloud_cost_anomalies, cost_security_events",Anomalies correlated to incidents within two hours; false positive rate <15%.,Billing API delay; SIEM outage; analytics job failure; currency conversion issues.,6hr,18,FinSec Analytics,design,P3 - Routine,Medium,3.0,4,https://ce.us-east-1.amazonaws.com; https://management.azure.com/providers/Microsoft.CostManagement; https://cloudbilling.googleapis.com; https://siem.tenantra/api,FinSec Analytics via Vault,7,"cloud_cost_anomalies(account_id text, anomaly_amount numeric, drivers jsonb, detected_at timestamptz)","Cost-security correlation report, incident hypotheses, follow-up checklist; Raw cloud_cost_anomalies export",Pause correlation jobs; rely on billing alerts; inform FinOps and security teams of reduced coverage.
multi_account_baseline_deployer,Cloud Security Posture Mgmt,6,Cloud and Virtual Infra Discovery,Deploy Tenantra baseline guardrails across new cloud accounts using infrastructure as code automation.,"Terraform Cloud, AWS Control Tower, Azure Landing Zones APIs",Automation account stored in Vault; Terraform runs with short-lived OIDC tokens; approvals tracked in CAB.,"cloud_baseline_runs, baseline_deployment_findings",New accounts baselined within four hours; drift remediated automatically; CAB records updated.,Terraform run failure; landing zone API outage; approval missing; guardrail conflict.,per_account,20,Cloud Platform,design,P2 - Elevated,High,4.0,1,https://app.terraform.io/api; https://controltower.amazonaws.com; https://management.azure.com/providers/Microsoft.Management/managementGroups,Cloud Platform via Vault,7,"baseline_deployment_findings(account_id text, control text, status text, output jsonb)","Deployment outcome report, exception log, remediation backlog; Raw cloud_baseline_runs export",Switch to manual baseline runbook; record affected accounts; notify platform steering committee.
cloud_network_peering_audit,Cloud Security Posture Mgmt,6,Cloud and Virtual Infra Discovery,Review VPC or VNet peering and Cloud WAN attachments for unauthorized mesh connectivity.,"AWS VPC Peering API, Azure Virtual Network Peering, GCP Cloud Interconnect",Read-only credentials scoped to network resources; secrets brokered via Vault; topology data stored encrypted.,"cloud_peering_map, peering_findings",All peerings catalogued; unauthorized links removed; topology diagram refreshed.,API permission error; graph build failure; encryption key expired; dataset stale.,daily,15,Cloud Network,design,P2 - Elevated,High,4.0,3,https://ec2.amazonaws.com?Action=DescribeVpcPeeringConnections; https://management.azure.com/.../virtualNetworkPeerings; https://compute.googleapis.com/networkAttachments,Cloud Network via Vault,7,"peering_findings(connection_id text, risk text, status text, evidence jsonb)","Peering topology map, violation list, removal action plan; Raw cloud_peering_map export",Pause automation; rely on manual diagrams; alert network architects to review new changes.
cloud_logging_coverage_tracker,Cloud Security Posture Mgmt,7,Continuous Assurance,"Track coverage of security log sources across cloud accounts including flow logs, DNS, and API audit logs.","AWS Config aggregator, Azure Policy insights, GCP Logging sinks",Aggregator roles across clouds; credentials rotated via Vault; coverage thresholds stored in CMDB.,"cloud_logging_coverage, logging_gap_findings",Coverage >=95% for mandatory sources; gaps flagged to owning team with SLA.,Config aggregator failure; policy insights delay; logging sink deletion; threshold mismatch.,daily,9,Cloud SecOps,ready,P2 - Elevated,High,4.0,2,https://config.amazonaws.com/aggregator; https://management.azure.com/providers/Microsoft.PolicyInsights; https://logging.googleapis.com/v2/projects/.../sinks,Cloud SecOps via Vault,7,"logging_gap_findings(account_id text, log_source text, status text, detected_at timestamptz)","Coverage scorecard, remediation tasks, SLA tracking; Raw cloud_logging_coverage export",Fall back to weekly spot-check; inform auditors; log exception ticket while monitoring paused.
cloud_iam_access_reviewer,Cloud Security Posture Mgmt,7,Continuous Assurance,Automate quarterly certification of privileged cloud IAM roles with Tenantra attestation workflow.,"AWS IAM, Azure AD Privileged Identity Management, GCP IAM Recommender",Reviewer workflow integrated with Tenantra UI; credentials via service accounts stored in Vault; approvals logged.,"cloud_iam_entitlements, access_review_attestations",Review completion >=95% before deadline; orphaned roles revoked automatically.,Reviewer non-response; API failure; workflow error; revocation script issue.,quarterly,30,Identity Governance,design,P2 - Elevated,High,4.0,4,https://iam.amazonaws.com; https://graph.microsoft.com/beta/roleManagement; https://recommender.googleapis.com,Identity Governance via Vault,30,"access_review_attestations(role_id text, reviewer text, decision text, completed_at timestamptz)","Attestation packet, revoked access log, audit evidence set; Raw cloud_iam_entitlements export",Switch to manual review using spreadsheets; document compliance risk; alert CISO of delay.
cloud_security_hub_triage,Cloud Security Posture Mgmt,7,Continuous Assurance,"Triage AWS Security Hub, Azure Defender, and GCP Security Command Center findings into incident queues with deduplication.","Security Hub API, Azure Defender alerts, SCC Findings API",Read-only service accounts; dedupe rules stored in Tenantra; secrets managed in Vault; outputs sent to incident APIs.,"cloud_security_findings, cloud_triage_events",Findings normalized within ten minutes; duplicates suppressed; SOC notified promptly.,API rate limit; dedupe rule conflict; incident API failure; schema change.,5min,8,Cloud SecOps,ready,P2 - Elevated,High,4.0,1,https://securityhub.amazonaws.com; https://management.azure.com/providers/Microsoft.Security/alerts; https://securitycenter.googleapis.com,Cloud SecOps via Vault,1,"cloud_security_findings(finding_id text, provider text, severity text, status text)","Unified finding feed, SOC queue entries, dedupe analytics; Raw cloud_triage_events export",Fallback to provider consoles; document coverage gap; escalate to SOC manager for manual triage.
gcp_service_account_key_rotator,Cloud Security Posture Mgmt,6,Cloud and Virtual Infra Discovery,Detect long-lived GCP service account keys and trigger automated rotation workflows.,"GCP IAM API, Tenantra rotation runbooks, Secrets Manager logs",Workload identity via Vault; rotation executed through Cloud Functions with ephemeral credentials.,"gcp_service_account_keys, key_rotation_events",Keys older than 90 days rotated; orphaned keys removed; audit log captured.,IAM permission denied; rotation function failure; secret update error; quota breach.,daily,7,Cloud Security,design,P2 - Elevated,High,4.0,2,https://iam.googleapis.com/v1/projects/.../serviceAccounts; https://cloudfunctions.googleapis.com; https://secretmanager.googleapis.com,Cloud Security via Vault,7,"gcp_service_account_keys(account_email text, key_id text, created_at timestamptz, status text)","Rotation report, residual risk list, audit evidence bundle; Raw gcp_service_account_keys export",Pause automatic rotation; notify service owners; document exception in compliance tracker.
aws_eks_control_plane_guard,Cloud Security Posture Mgmt,7,Continuous Assurance,"Validate EKS clusters enforce private endpoints, logging, and CIS hardening requirements.","AWS EKS API, AWS Config rules, Kubernetes API server audit logs",AssumeRole with eks:Describe* scope; cluster access via bootstrap bearer token stored temporarily in Vault.,"cloud_k8s_controls, eks_compliance_findings",Clusters meet CIS controls; noncompliant clusters quarantined; log delivery verified.,Role trust revoked; kubeconfig fetch failed; audit log disabled; Config rule missing.,daily,15,CloudSec DevOps,pilot,P2 - Elevated,High,4.0,3,https://eks.amazonaws.com; https://config.amazonaws.com; https://logs.amazonaws.com,CloudSec DevOps via Vault,7,"eks_compliance_findings(cluster_arn text, control text, status text, evidence jsonb)","Cluster compliance report, quarantine actions, remediation backlog; Raw cloud_k8s_controls export",Disable guard; rely on AWS Config alerts; escalate to Kubernetes platform team.
azure_sql_threat_monitor,Cloud Security Posture Mgmt,7,Continuous Assurance,Monitor Azure SQL Threat Detection alerts and correlate with vulnerability state for prioritized response.,"Azure SQL Threat Detection API, Vulnerability Assessment reports, Tenantra CMDB",SQL security reader role; VA export downloaded via SAS tokens; secrets managed in Vault.,"cloud_db_findings, sql_threat_events",Alerts enriched with asset criticality; response tickets created within 30 minutes.,Threat detection disabled; VA export missing; SAS token expired; CMDB mismatch.,hourly,9,Cloud SecOps,design,P2 - Elevated,High,4.0,2,https://management.azure.com/providers/Microsoft.Sql/servers/.../securityAlertPolicies; https://management.azure.com/.../vulnerabilityAssessments,Cloud SecOps via Vault,7,"sql_threat_events(server_name text, alert_type text, severity text, evidence jsonb)","Threat event digest, vulnerability linkage, response tasks; Raw cloud_db_findings export",Fallback to Azure portal alerts; log monitoring gap; inform DBA security team.
